ticker,name,weight,sector,location,lon,lat
BERY,Berry Global Group Inc,0.01727,Consumer Cyclical,Berry Global Group corporate headquarters,-87.57264350000001,37.9789909
LECO,Lincoln Electric Holdings Inc,0.01726,Industrials,Lincoln Electric Holdings corporate headquarters,-81.5199529,41.5881277
FR,First Industrial Realty Trust Inc,0.01724,Real Estate,First Industrial Realty Trust corporate headquarters,-87.6361051,41.8822594
HPP,Hudson Pacific Properties Inc,0.01721,Real Estate,Hudson Pacific Properties corporate headquarters,-118.459785,34.050856
BPOP,Popular Inc,0.0172,Financial Services,Popular corporate headquarters,-96.20875919999999,37.2401411
TOL,Toll Brothers Inc,0.01712,Consumer Cyclical,Toll Brothers corporate headquarters,-75.1358449,40.1747046
W,Wayfair Inc Class A,0.01712,Consumer Cyclical,Wayfair corporate headquarters,-71.078357,42.34711799999999
ZNGA,Zynga Inc Class A,0.01708,Communication Services,Zynga corporate headquarters,-122.4036654,37.7709273
PEN,Penumbra Inc,0.017,Healthcare,Penumbra corporate headquarters,-122.2357861,37.7280495
VAC,Marriott Vacations Worldwide Corp,0.01698,Consumer Cyclical,Marriott Vacations Worldwide corporate headquarters,-81.4727291,28.4167364
ROL,Rollins Inc,0.01695,Consumer Cyclical,Rollins corporate headquarters,-84.3671841,33.8161635
ALSN,Allison Transmission Holdings Inc,0.01689,Consumer Cyclical,Allison Transmission Holdings corporate headquarters,-86.23863569999999,39.77843170000001
SKX,Skechers USA Inc,0.01687,Consumer Cyclical,Skechers USA corporate headquarters,-118.3964187,33.8782774
CFR,Cullen/Frost Bankers Inc,0.01684,Financial Services,Cullen/Frost Bankers corporate headquarters,-98.49507899999999,29.4268826
RDN,Radian Group Inc,0.01684,Financial Services,Radian Group corporate headquarters,-75.1666237,39.9524961
TREX,Trex Co Inc,0.01683,Industrials,Trecorporate headquarters,-97.03020339999999,32.8181312
JEF,Jefferies Financial Group Inc,0.01668,Financial Services,Jefferies Financial Group corporate headquarters,-73.9745164,40.760264
FHN,First Horizon National Corp,0.01668,Financial Services,First Horizon National corporate headquarters,-90.051053,35.1442894
CREE,Cree Inc,0.01667,Technology,Cree corporate headquarters,-78.83882,35.9021425
IPGP,IPG Photonics Corp,0.01663,Technology,IPG Photonics corporate headquarters,-71.88113,42.081183
MTG,MGIC Investment Corp,0.0166,Financial Services,MGIC Investment corporate headquarters,-87.9091335,43.042554
BRKR,Bruker Corp,0.01659,Healthcare,Bruker corporate headquarters,-71.2659717,42.5269778
REXR,Rexford Industrial Realty Inc,0.01659,Real Estate,Rexford Industrial Realty corporate headquarters,-118.4593861,34.0497629
LITE,Lumentum Holdings Inc,0.01657,Technology,Lumentum Holdings corporate headquarters,-121.9020622,37.3834738
M,Macy's Inc,0.01651,Consumer Cyclical,Macy's corporate headquarters,-84.3033909,39.305551
BC,Brunswick Corp,0.01651,Consumer Cyclical,Brunswick corporate headquarters,-87.9040491,42.2420327
CPRI,Capri Holdings Ltd,0.01644,Consumer Cyclical,Capri Holdings corporate headquarters,NA,NA
AGCO,AGCO Corp,0.01642,Industrials,AGCO corporate headquarters,-84.1645539,34.0173802
NYT,New York Times Co Class A,0.01641,Communication Services,New York Timecorporate headquarters,-73.99028009999999,40.75617310000001
HEI,Heico Corp,0.01635,Industrials,Heico corporate headquarters,-80.168871,26.025305
LSI,Life Storage Inc,0.01634,Real Estate,Life Storage corporate headquarters,-78.712522,42.964852
EXEL,Exelixis Inc,0.01633,Healthcare,Exelixis corporate headquarters,-122.2437549,37.7261828
WAL,Western Alliance Bancorp,0.01627,Financial Services,Western Alliance Bancorp corporate headquarters,-112.0731196,33.4480512
ESNT,Essent Group Ltd,0.01621,Financial Services,Essent Group corporate headquarters,NA,NA
ETSY,Etsy Inc,0.01616,Consumer Cyclical,Etsy corporate headquarters,-73.9881456,40.70058239999999
HUN,Huntsman Corp,0.01615,Basic Materials,Huntsman corporate headquarters,-95.4564633,30.1596297
EME,EMCOR Group Inc,0.01613,Industrials,EMCOR Group corporate headquarters,-73.42689899999999,41.1494149
Z,Zillow Group Inc C,0.01609,Real Estate,Zillow Group C corporate headquarters,-122.3382419,47.6074856
AYI,Acuity Brands Inc,0.01606,Industrials,Acuity Brands corporate headquarters,-84.03954739999999,33.6843109
HRB,H&R Block Inc,0.01606,Consumer Cyclical,H&R Block corporate headquarters,-95.826318,37.1824553
EGP,EastGroup Properties Inc,0.01605,Real Estate,EastGroup Properties corporate headquarters,-96.815681,32.921285
MSG,The Madison Square Garden Co A,0.01604,Communication Services,The Madison Square Gardecorporate headquarters,-73.9924608,40.7497241
NUAN,Nuance Communications Inc,0.01598,Technology,Nuance Communications corporate headquarters,-71.19318299999999,42.4839887
SNX,Synnex Corp,0.01584,Technology,Synnex corporate headquarters,-121.9739873,37.5058754
MANH,Manhattan Associates Inc,0.01583,Technology,Manhattan Associates corporate headquarters,-84.4592498,33.9049676
TECD,Tech Data Corp,0.01578,Technology,Tech Data corporate headquarters,-82.7085164,27.9207237
FL,Foot Locker Inc,0.01575,Consumer Cyclical,Foot Locker corporate headquarters,-79.5486581,43.7633543
POR,Portland General Electric Co,0.01574,Utilities,Portland General Electricorporate headquarters,-122.674751,45.5162195
NWSA,News Corp A,0.01572,Communication Services,News corporate headquarters,-73.9819385,40.75850399999999
JBGS,JBG SMITH Properties,0.01569,Real Estate,JBG SMITH Properties corporate headquarters,-77.09485470000001,38.9810211
SAIC,Science Applications International Corp,0.01562,Technology,Science Applications International corporate headquarters,-74.2784867,40.8737574
ACAD,ACADIA Pharmaceuticals Inc,0.01562,Healthcare,ACADIA Pharmaceuticals corporate headquarters,-117.2348636,32.9361407
XEC,Cimarex Energy Co,0.01557,Energy,Cimarex Energcorporate headquarters,-98.3060237,35.5238133
AWI,Armstrong World Industries Inc,0.01557,Industrials,Armstrong World Industries corporate headquarters,-76.3724685,40.0398238
AXS,Axis Capital Holdings Ltd,0.01556,Financial Services,Axis Capital Holdings corporate headquarters,-73.9822089,40.7586113
GPK,Graphic Packaging Holding Co,0.01553,Consumer Cyclical,Graphic Packaging Holdincorporate headquarters,-84.4362621,33.9081754
UBER,Uber Technologies Inc,0.01552,Technology,Uber Technologies corporate headquarters,-122.4179707,37.7756852
KEX,Kirby Corp,0.01549,Industrials,Kirby corporate headquarters,-95.3975031,29.7671408
ASH,Ashland Global Holdings Inc,0.01542,Basic Materials,Ashland Global Holdings corporate headquarters,-84.51071,39.090159
MMS,Maximus Inc,0.01542,Industrials,Maximus corporate headquarters,-77.34079419999999,38.9492634
DECK,Deckers Outdoor Corp,0.01539,Consumer Cyclical,Deckers Outdoor corporate headquarters,-119.8628769,34.4297769
AL,Air Lease Corp Class A,0.01538,Industrials,Air Lease corporate headquarters,-118.4149133,34.0585302
AMED,Amedisys Inc,0.01529,Healthcare,Amedisys corporate headquarters,-91.05493260000001,30.4157875
OGS,ONE Gas Inc,0.01528,Utilities,ONE Gas corporate headquarters,-95.98943399999999,36.152113
HE,Hawaiian Electric Industries Inc,0.01521,Utilities,Hawaiian Electric Industries corporate headquarters,-157.8606703,21.3070987
CRI,Carter's Inc,0.01514,Consumer Cyclical,Carter's corporate headquarters,-84.3639427,33.8527287
HIW,Highwoods Properties Inc,0.01512,Real Estate,Highwoods Properties corporate headquarters,-78.606783,35.81902
AGO,Assured Guaranty Ltd,0.01507,Financial Services,Assured Guaranty corporate headquarters,-73.98460990000001,40.7620791
SERV,ServiceMaster Global Holdings Inc,0.01505,Consumer Cyclical,ServiceMaster Global Holdings corporate headquarters,-90.0521478,35.1407324
CCMP,Cabot Microelectronics Corp,0.01498,Technology,Cabot Microelectronics corporate headquarters,-88.2239869,41.7732806
PACW,PacWest Bancorp,0.01496,Financial Services,PacWest Bancorp corporate headquarters,-118.4066673,34.0672481
TTEK,Tetra Tech Inc,0.01492,Industrials,Tetra Tech corporate headquarters,-118.0783471,34.1505893
PFGC,Performance Food Group Co,0.01484,Consumer Defensive,Performance Food Groucorporate headquarters,-77.6437351,37.6045133
CDAY,Ceridian HCM Holding Inc,0.01481,Technology,Ceridian HCM Holding corporate headquarters,-93.22464509999999,44.8543217
SLAB,Silicon Laboratories Inc,0.01481,Technology,Silicon Laboratories corporate headquarters,-97.7484564,30.2648128
NXST,Nexstar Media Group Inc Class A,0.01478,Communication Services,Nexstar Media Group corporate headquarters,-96.93282029999999,32.8593234
ARWR,Arrowhead Pharmaceuticals Inc,0.01472,Healthcare,Arrowhead Pharmaceuticals corporate headquarters,-118.1335076,34.1419392
KNX,Knight-Swift Transportation Holdings Inc A,0.0147,Industrials,Knight-Swift Transportation Holdings corporate headquarters,-112.103354,33.667545
DISCA,Discovery Inc Class A,0.01468,Communication Services,Discovery corporate headquarters,-77.0288813,38.9951157
PSTG,Pure Storage Inc A,0.01466,Technology,Pure Storage corporate headquarters,-122.083147,37.388052
KMPR,Kemper Corp,0.01461,Financial Services,Kemper corporate headquarters,-87.62151229999999,41.8852827
BHF,Brighthouse Financial Inc,0.01458,Financial Services,Brighthouse Financial corporate headquarters,-80.83727209999999,35.0555635
BKH,Black Hills Corp,0.01456,Utilities,Black Hills corporate headquarters,-103.2535426,44.0178247
WBS,Webster Financial Corp,0.01455,Financial Services,Webster Financial corporate headquarters,-71.0576875,42.3556101
LSTR,Landstar System Inc,0.01452,Industrials,Landstar System corporate headquarters,-81.4628323,30.255065
PNFP,Pinnacle Financial Partners Inc,0.01449,Financial Services,Pinnacle Financial Partners corporate headquarters,-86.7745727,36.1603147
CACC,Credit Acceptance Corp,0.01448,Financial Services,Credit Acceptance corporate headquarters,-83.2970896,42.5000175
FSLR,First Solar Inc,0.01445,Technology,First Solar corporate headquarters,-111.9439264,33.437902
GDI,Gardner Denver Holdings Inc,0.01442,Industrials,Gardner Denver Holdings corporate headquarters,-87.908701,43.031814
BXMT,Blackstone Mortgage Trust Inc A,0.01439,Real Estate,Blackstone Mortgage Trust corporate headquarters,-73.9724009,40.7577618
DLB,Dolby Laboratories Inc,0.01437,Communication Services,Dolby Laboratories corporate headquarters,-122.4155618,37.777582
HHC,The Howard Hughes Corp,0.01432,Real Estate,The Howard Hughes corporate headquarters,-96.81863779999999,32.9293881
MSA,MSA Safety Inc,0.01429,Industrials,MSA Safety corporate headquarters,-80.08812189999999,40.6759839
SRC,Spirit Realty Capital Inc,0.01422,Real Estate,Spirit Realty Capital corporate headquarters,-96.80803689999999,32.7932219
AYX,Alteryx Inc Class A,0.0142,Technology,Alteryx corporate headquarters,-87.639468,41.8824427
HLF,Herbalife Nutrition Ltd,0.01414,Consumer Defensive,Herbalife Nutrition corporate headquarters,-118.2658059,34.0451102
MTZ,MasTec Inc,0.01413,Industrials,MasTec corporate headquarters,-97.3092647,32.8376523
BCO,The Brink's Co,0.01413,Industrials,The Brink'corporate headquarters,-77.53184519999999,37.6078137
FFIN,First Financial Bankshares Inc,0.01413,Financial Services,First Financial Bankshares corporate headquarters,-99.7330015,32.4528373
HP,Helmerich & Payne Inc,0.0141,Energy,Helmerich & Payne corporate headquarters,-95.9881346,36.1416731
RGEN,Repligen Corp,0.01409,Healthcare,Repligen corporate headquarters,-71.2159805,42.3702406
CHDN,Churchill Downs Inc,0.01404,Consumer Cyclical,Churchill Downs corporate headquarters,-85.5807462,38.2549205
JCOM,J2 Global Inc,0.01402,Technology,J2 Global corporate headquarters,-118.340944,34.101051
PE,Parsley Energy Inc A,0.01394,Energy,Parsley Energy corporate headquarters,-102.0799707,31.9988868
WYND,Wyndham Destinations Inc,0.0139,Consumer Cyclical,Wyndham Destinations corporate headquarters,-81.46169599999999,28.416117
HQY,HealthEquity Inc,0.01388,Healthcare,HealthEquity corporate headquarters,-111.8917483,40.4808063
ERIE,Erie Indemnity Co Class A,0.01386,Financial Services,Erie Indemnitcorporate headquarters,-80.083889,42.130601
RETA,Reata Pharmaceuticals Inc A,0.01385,Healthcare,Reata Pharmaceuticals corporate headquarters,-96.8079829,33.07424580000001
VVV,Valvoline Inc,0.01384,Energy,Valvoline corporate headquarters,-84.43550189999999,38.0034372
WPX,WPX Energy Inc Class A,0.01384,Energy,WPX Energy corporate headquarters,-95.99048189999999,36.155217
SWX,Southwest Gas Holdings Inc,0.01381,Utilities,Southwest Gas Holdings corporate headquarters,-115.030566,36.2756202
CR,Crane Co,0.01379,Industrials,Crancorporate headquarters,-76.61511159999999,39.4123551
SMG,The Scotts Miracle Gro Co A,0.01366,Basic Materials,The Scotts Miracle Grcorporate headquarters,-83.3167612,40.2060808
CHGG,Chegg Inc,0.01363,Consumer Defensive,Chegg corporate headquarters,-121.972382,37.3884542
RP,RealPage Inc,0.01363,Technology,RealPage corporate headquarters,-96.7120276,32.9799371
CLH,Clean Harbors Inc,0.01359,Industrials,Clean Harbors corporate headquarters,-70.8839929,42.1603973
AVT,Avnet Inc,0.01354,Technology,Avnet corporate headquarters,-111.9799387,33.4274453
STL,Sterling Bancorp,0.01352,Financial Services,Sterling Bancorp corporate headquarters,-74.105739,41.115779
ALE,ALLETE Inc,0.01351,Utilities,ALLETE corporate headquarters,-92.0987241,46.7861023
ADS,Alliance Data Systems Corp,0.01348,Financial Services,Alliance Data Systems corporate headquarters,-82.9144846,40.0355891
COR,CoreSite Realty Corp,0.01347,Real Estate,CoreSite Realty corporate headquarters,-104.9940841,39.7488025
IART,Integra Lifesciences Holdings Corp,0.01344,Healthcare,Integra Lifesciences Holdings corporate headquarters,-74.5854306,40.3282254
CIT,CIT Group Inc,0.01343,Financial Services,CIT Group corporate headquarters,-73.9818586,40.7541476
LFUS,Littelfuse Inc,0.01343,Technology,Littelfuse corporate headquarters,-87.8452295,41.9864821
AMG,Affiliated Managers Group Inc,0.01342,Financial Services,Affiliated Managers Group corporate headquarters,-70.8259602,42.5629835
FLO,Flowers Foods Inc,0.01342,Consumer Defensive,Flowers Foods corporate headquarters,-83.93689800000001,30.81105119999999
CRUS,Cirrus Logic Inc,0.01332,Technology,Cirrus Logic corporate headquarters,-97.7508357,30.2706087
VSAT,Viasat Inc,0.01331,Technology,Viasat corporate headquarters,-117.265349,33.1265449
NCR,NCR Corp,0.01327,Technology,NCR corporate headquarters,-84.3896015,33.7791502
BLUE,bluebird bio Inc,0.01325,Healthcare,bluebird bio corporate headquarters,-71.079815,42.365026
LOGM,LogMeIn Inc,0.01322,Technology,LogMeIn corporate headquarters,-71.0482584,42.349491
JWN,Nordstrom Inc,0.01319,Consumer Cyclical,Nordstrom corporate headquarters,-122.3354653,47.6141079
LSXMA,Liberty SiriusXM Group A,0.01317,Communication Services,Liberty SiriusXM Group corporate headquarters,NA,NA
LB,L Brands Inc,0.01315,Consumer Cyclical,L Brands corporate headquarters,-82.89688149999999,40.0543384
KBR,KBR Inc,0.01314,Industrials,KBR corporate headquarters,-95.3723862,29.7533335
HR,Healthcare Realty Trust Inc,0.01313,Real Estate,Healthcare Realty Trust corporate headquarters,-86.81881760000002,36.1408698
LOPE,Grand Canyon Education Inc,0.01312,Consumer Defensive,Grand Canyon Education corporate headquarters,-112.1156125,33.5107835
GMED,Globus Medical Inc Class A,0.01308,Healthcare,Globus Medical corporate headquarters,-75.39803049999999,40.1200255
NTNX,Nutanix Inc A,0.01305,Technology,Nutanix corporate headquarters,-121.9181103,37.367648
SF,Stifel Financial Corp,0.01304,Financial Services,Stifel Financial corporate headquarters,-90.18897,38.629715
DBX,Dropbox Inc Class A,0.01304,Technology,Dropbox corporate headquarters,-122.392753,37.7662202
SR,Spire Inc,0.01303,Utilities,Spire corporate headquarters,-86.80438819999999,33.5120254
QRTEA,Qurate Retail Inc Class A,0.01303,Consumer Cyclical,Qurate Retail corporate headquarters,NA,NA
AAN,Aaron's Inc,0.01303,Industrials,Aaron's corporate headquarters,-84.5845616,34.0063562
MDCO,The Medicines Co,0.01303,Healthcare,The Medicinecorporate headquarters,-77.210133,38.8674111
ROLL,RBC Bearings Inc,0.01302,Industrials,RBC Bearings corporate headquarters,-73.1496222,41.466321
JHG,Janus Henderson Group PLC,0.01301,Financial Services,Janus Henderson Group corporate headquarters,-104.9547651,39.7186726
SBRA,Sabra Health Care REIT Inc,0.01299,Real Estate,Sabra Health Care REIT corporate headquarters,-117.8517021,33.6763347
LAZ,Lazard Ltd Shs A,0.01298,Financial Services,Lazard Shs corporate headquarters,-73.9792009,40.75894450000001
FIVN,Five9 Inc,0.01296,Technology,Five9 corporate headquarters,-121.9678061,37.7694707
FNB,F N B Corp,0.01286,Financial Services,F N B corporate headquarters,-80.4338504,41.2345821
UTHR,United Therapeutics Corp,0.01285,Healthcare,United Therapeutics corporate headquarters,-78.8767225,35.9145042
WEN,The Wendy's Co Class A,0.01282,Consumer Cyclical,The Wendy'corporate headquarters,-88.143943,41.80351
BLKB,Blackbaud Inc,0.01281,Technology,Blackbaud corporate headquarters,-97.7238168,30.4019467
TXRH,Texas Roadhouse Inc,0.0128,Consumer Cyclical,Texas Roadhouse corporate headquarters,-85.6410449,38.227139
