city,other_name,country,latitude,longitude,certainty,year,population
Iraklion,"Irakleion, Candia. Heraklion",Greece,35.338736,25.144214,1,1800,15000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1800,570000
Izmail,Ismail,Romania,45.351667,28.836389,2,1800,2000
Iznik,Nicaea,Turkey,40.42861,29.72111,1,1800,125000
Jaen,JaÈn,Spain,37.76922,-3.79028,1,1800,25000
Jaipur,Jeypore,India,26.91962,75.78781,1,1800,75000
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1,1800,53000
Jaunpur,NA,India,25.75506,82.68361,1,1800,16177
Jeddah,Jiddah,Saudi Arabia,21.543333,39.172778,2,1800,20000
Jerez de la Frontera,Xerez,Spain,36.693600000000004,-6.132431,1,1800,26000
Jilin,Kirin,China,43.896536,125.32599,3,1800,37000
Jinan,Tsinan,China,36.650997,117.120497,1,1800,65000
Jingdezhen,Kingtehchen,China,29.268836,117.17842,2,1800,164000
Jodhpur,NA,India,26.26841,73.00594,1,1800,75000
Kabul,NA,Afghanistan,34.52813,69.17233,1,1800,50000
Kaesong,Songdo,Dem. People's Republic of Korea,37.97083,126.55444,1,1800,30000
Kagoshima,NA,Japan,31.5966,130.557183,1,1800,67000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,1800,80000
Kaluga,NA,Russian Federation,54.5293,36.27542,1,1800,20000
Kanazawa,NA,Japan,36.561325,136.656206,1,1800,60000
Kanchipuram,"Conjeeveram, Kanchi, K?Òci-pura, Conjevaram",India,12.834173,79.70364,1,1800,35000
Kandahar,Qandahar,Afghanistan,31.61332,65.71013,1,1800,25000
Kano,NA,Nigeria,12.00012,8.51672,1,1800,30000
Karaman,Laranda,Turkey,37.18111,33.215,1,1800,20000
Kashi,Kashgar,China,39.4704,75.989756,1,1800,50000
Kathmandu,Katmandu,Nepal,27.7,85.333333,1,1800,25000
Katsina,NA,Nigeria,12.98943,7.60063,1,1800,70000
Kazan,NA,Russian Federation,55.790278,49.134722,2,1800,25000
Kebbi,NA,Nigeria,11.678125,4.069544,2,1800,30000
Khvoy,"Khoy, Khoi",Iran,38.5525,44.952222,2,1800,25000
Kiev,NA,Ukraine,50.45466,30.5238,1,1800,19000
Kingston,NA,Jamaica,17.992731,-76.8,1,1800,27000
Kobe,Hyogo,Japan,34.691269,135.183072,1,1800,20853
Kochi,NA,Japan,33.558803,133.531167,2,1800,36000
Kokand,Khokand,Uzbekistan,40.533261,70.932342,1,1800,30000
Konigsberg,"Kaliningrad, Kˆnigsberg",Germany,54.716667,20.516667,2,1800,53000
Konya,Konia,Turkey,37.87135,32.48464,1,1800,30000
Kota,Kotah,India,25.18,75.83,3,1800,25000
Krakow,Cracow,Poland,50.06143,19.93658,1,1800,25000
Kumamoto,NA,Japan,32.78983,130.74157400000001,1,1800,21000
Kumasi,NA,Guinea,6.68848,-1.62443,1,1800,40000
Kumbakonam,NA,India,10.96209,79.39124,1,1800,35000
Kunming,Yunnanfu,China,25.03889,102.71833,1,1800,46000
Kursk,NA,Russian Federation,51.73733,36.18735,1,1800,21000
Kutahya,"K¸tahya, Kutahia",Turkey,39.416667,29.983333,3,1800,32000
Kyoto,NA,Japan,35.02107,135.75385,1,1800,377000
La Paz,NA,Bolivia,-16.5,-68.15,1,1800,22000
Lanzhou,Lanchow,China,36.061089,103.834304,1,1800,90000
Lecce,NA,Italy,40.35703,18.17202,1,1800,13000
Leeds,NA,United Kingdom,53.79648,-1.54785,1,1800,51000
Leghorn,Livorno,Italy,43.55,10.310579,2,1800,52611
Leiden,Leyden,Netherlands,52.15833,4.49306,1,1800,31000
Leipzig,NA,Germany,51.33962,12.37129,1,1800,31000
Leon,NA,Spain,42.605556,-5.57,1,1800,6170
Lhasa,NA,China,29.645563,91.140749,1,1800,50000
Liege,LiËge,Belgium,50.63373,5.56749,1,1800,39000
Lille,NA,France,50.628442,3.054975,1,1800,55000
Lima,Rimac,Peru,-12.04318,-77.02824,1,1800,54000
Limerick,NA,Ireland,52.6653,-8.630497,1,1800,29000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1800,237000
Liverpool,NA,United Kingdom,53.408372,-2.991572,1,1800,76000
London,NA,United Kingdom,51.511214,-0.119825,1,1800,861000
Lorca,NA,Spain,37.67119,-1.7017,1,1800,20000
Louisville,Kentucky,United States of America,38.252563,-85.758367,1,1800,359
Louveigne,"Louvain, LouveignÈ",Belgium,50.877572,4.704328,2,1800,18587
Lubeck,L¸beck,Germany,53.865886,10.687097,1,1800,22000
Lucknow,NA,India,26.83928,80.92313,1,1800,240000
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1,1800,42000
Lyon,NA,France,45.74846,4.84671,1,1800,111000
Macao,NA,China,22.1667,113.55,1,1800,30000
Magdeburg,NA,Germany,52.130808,11.628878,1,1800,34000
Madras,NA,India,13.08784,80.27847,1,1800,110000
Madrid,NA,Spain,40.416775,-3.703789,1,1800,182000
Madurai,NA,India,9.91735,78.11962,1,1800,20000
Maheshwar,NA,India,22.17592,75.58715,1,1800,20000
Mainz,NA,Germany,49.98419,8.2791,1,1800,23000
Malaga,NA,Spain,36.721261,-4.421267,1,1800,49000
Manchester,NA,United Kingdom,53.48095,-2.23743,1,1800,81000
Mandvi,MÂndvi,India,22.83282,69.35238,1,1800,30000
Manila,NA,Philippines,14.58,121,1,1800,77000
Mannheim,NA,Germany,49.49671,8.47955,1,1800,19000
Mantova,Mantua,Italy,45.156417,10.791375,1,1800,22000
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1,1800,30000
Marseille,NA,France,43.29695,5.38107,1,1800,83000
Masenya,NA,Chad,11.402536,16.171328,3,1800,30000
Mashhad,Meshhed,Iran,36.3,59.6,1,1800,20000
Masulipatam,NA,India,16.18438,81.134933,1,1800,27000
Matsumae,"Fukuyama, Matsmaye (Hokkaido)",Japan,41.433333,140.116667,3,1800,35000
Matsuyama,NA,Japan,33.839157,132.765575,1,1800,23000
Mecca,NA,Saudi Arabia,21.42667,39.82611,1,1800,25000
Medina,Madinah,Saudi Arabia,24.4609,39.620189,1,1800,20000
Meknes,"Takrart, Mequinez, Miknas, MeknËs",Morocco,33.89352,-5.54727,1,1800,45000
Merida,Tiho,Mexico,20.979719,-89.615789,1,1800,28000
Messina,NA,Italy,38.19327,15.54969,1,1800,37000
Metz,NA,France,49.11911,6.17269,1,1800,37000
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1,1800,128000
Milan,NA,Italy,45.465453,9.198786,1,1800,122000
Mirzapur,NA,India,24.10287,82.564433,3,1800,50000
Mondovi,NA,Italy,44.39603,7.81764,1,1800,20000
Montpellier,NA,France,43.61092,3.87723,1,1800,31000
Moscow,NA,Russian Federation,55.75222,37.61556,1,1800,248000
Mosul,Ak Mawsil,Iraq,36.335,43.11889,1,1800,34000
Multan,NA,Pakistan,30.19556,71.47528,1,1800,30000
Mumbai,Bombay,India,19.07283,72.88261,1,1800,140000
Munger,"Mudgagiri, Monghyr",India,25.37262,86.490321,1,1800,30000
Munich,NA,Germany,48.136739,11.576756,1,1800,48000
Murcia,NA,Spain,37.98704,-1.13004,1,1800,44000
Murshidabad,NA,India,24.1839,88.27171,3,1800,190000
Muscat,NA,Oman,23.61387,58.5922,1,1800,12000
Mysore,NA,India,12.29791,76.63925,1,1800,62000
Nagapattinam,"Negapatam, Choromandel",India,10.768802,79.839427,3,1800,35000
Nagasaki,NA,Japan,32.752558,129.878192,1,1800,30000
Nagoya,NA,Japan,35.181447,136.906397,1,1800,92000
Nagpur,NA,India,21.15,79.1,2,1800,74000
Nanchang,NA,China,28.68333,115.88333,1,1800,36000
Nancy,NA,France,48.68439,6.18496,1,1800,28000
Nanhai,"Foshan, Fatshan",China,23.016667,113.116667,1,1800,124000
Nanjing,Nanking,China,32.05,118.766667,1,1800,50000
Nantes,NA,France,47.21725,-1.55336,1,1800,70000
Naples,NA,Italy,40.851775,14.268122,1,1800,430000
New York,New York,United States of America,40.714353,-74.005972,1,1800,63735
Newcastle upon Tyne,NA,United Kingdom,54.978253,-1.617781,2,1800,36000
Nimes,NÓmes,France,43.83333,4.35,1,1800,37000
Ningbo,"Yinhsien, Ningpo",China,29.866667,121.55,2,1800,80000
Nkazargamu,"Gasreggomo, Birni, Kazargamu",Nigeria,13.047222,12.227778,3,1800,50000
Norwich,NA,United Kingdom,52.62783,1.29834,1,1800,36000
Nottingham,NA,United Kingdom,52.9536,-1.15047,1,1800,28000
Novgorod,NA,Russian Federation,58.525569,31.274192,1,1800,7126
Nurnberg,"N¸rnberg, Nuremberg",Germany,49.452031,11.07675,1,1800,25000
Oaxaca,NA,Mexico,17.07108,-96.71914,1,1800,25000
Ohrid,Ochrida,Bulgaria,43.454967,23.380704,3,1800,16000
Okayama,NA,Japan,34.661753,133.916667,1,1800,32000
Oporto,Porto,Portugal,41.167972,-8.627064,1,1800,67000
Orel,NA,Russian Federation,52.96508,36.0785,1,1800,22000
Orleans,OrlÈans,France,47.902964,1.90925,1,1800,32000
Osaka,NA,Japan,34.693216,135.502082,1,1800,383000
Ouro Preto,Vila Rica,Brazil,-20.39484,-43.50517,1,1800,20000
Oyo,Katunga,Nigeria,7.85,3.93333,1,1800,80000
Padua,NA,Italy,45.406436,11.876761,1,1800,45000
Paisley,NA,United Kingdom,55.83173,-4.43254,1,1800,23000
Palembang,NA,Indonesia,-2.91673,104.7458,1,1800,25000
Palermo,NA,Italy,38.115689,13.361267,1,1800,135000
Palma,NA,Spain,39.56939,2.65024,1,1800,31000
Paris,NA,France,48.856614,2.352222,1,1800,547000
Parma,NA,Italy,44.80266,10.32898,1,1800,33000
Patna,NA,India,25.610533,85.14145,1,1800,170000
Patras,NA,Greece,38.24664,21.734574,1,1800,20000
Pavia,NA,Italy,45.18446,9.16145,1,1800,23772
Peshawar,"Purusapura, Pushkalavati",Pakistan,34.008,71.57849,1,1800,80000
Philadelphia,Pennsylvania,United States of America,39.95,-75.1667,1,1800,68200
Piacenza,Fiacenza,Italy,45.04676,9.69937,1,1800,28000
Pilibhit,NA,India,28.63098,79.80338,1,1800,30000
Pisa,NA,Italy,43.71553,10.39659,1,1800,17000
Pittsburgh,Pennsylvania,United States of America,40.44062,-79.99589,1,1800,1565
Plovdiv,Philippopolis,Bulgaria,42.15,24.75,1,1800,30000
Plymouth,NA,United Kingdom,50.375456,-4.14305,1,1800,42000
Pochow,NA,China,33.8772222,115.7702778,3,1800,31000
Pondicherry,NA,India,11.91386,79.814472,1,1800,25000
Porbandar,NA,India,21.64219,69.60929,1,1800,30000
Portsmouth,NA,United Kingdom,50.816661,-1.083383,1,1800,40000
Potosi,PotosÌ,Bolivia,-19.58361,-65.75306,1,1800,15000
Potsdam,NA,Germany,52.39886,13.06566,1,1800,19000
Prague,NA,Austria,50.08804,14.42076,1,1800,77403
Prizren,Frizren,Serbia,42.21389,20.73972,1,1800,20000
Providence,Rhode Island,United States of America,41.823989,-71.412833,1,1800,7614
Puebla,Puebla de Zaragoza,Mexico,19.0514,-98.2178,1,1800,65000
Pune,Poona,India,18.52043,73.856744,1,1800,60000
Puri,Jagganath,India,19.810556,85.831389,2,1800,31000
Purnia,Purneah,India,25.78,87.47,2,1800,22000
Pyay,"Sri Ksetra, Prome",Myanmar,18.82151,95.221029,3,1800,30000
Pyongyang,"P'yongyang, Tonggoo",Dem. People's Republic of Korea,39.03385,125.75432,1,1800,68000
Qazvin,Kazvin,Iran,36.26877,50.0041,1,1800,40000
Quebec,NA,Canada,46.81228,-71.21454,1,1800,12000
Quilon,NA,India,8.88,76.6,3,1800,20000
Quito,NA,Ecuador,-0.22985,-78.52495,1,1800,30000
Rabat,NA,Morocco,34.01325,-6.83255,1,1800,43000
Rabba,NA,Nigeria,9.2,5.033333,3,1800,24000
Rajmahal,NA,India,25.05303,87.83048,3,1800,25000
Rampur,NA,India,28.789304,79.024952,1,1800,41000
Rangpur,NA,India,25.74664,89.25166,1,1800,18000
Real de Catorce,NA,Mexico,23.689397,-100.885547,2,1800,20000
Recife,Pernambuco,Brazil,-8.05389,-34.88111,1,1800,31000
Regensburg,Ratisbon,Germany,49.015,12.09556,1,1800,23000
Reims,Rheims,France,49.25,4.03333,1,1800,20000
Rennes,NA,France,48.11198,-1.67429,1,1800,24000
Riga,NA,Russian Federation,56.946,24.10589,1,1800,29000
Rio de Janeiro,NA,Brazil,-22.90278,-43.2075,1,1800,44000
Rome,NA,Italy,41.89474,12.4839,1,1800,142000
Roskilde,NA,Denmark,55.64152,12.08035,1,1800,2000
Rotterdam,NA,Netherlands,51.9225,4.47917,1,1800,60000
Rouen,NA,France,49.44313,1.09932,1,1800,80000
Ruse,Rustchuk,Bulgaria,43.835572,25.965656,2,1800,28000
Saint Petersburg,Leningrad,Russian Federation,59.89444,30.26417,1,1800,220200
Saint-Malo,NA,France,48.649336,-2.025675,1,1800,20000
Saint-Omer,NA,France,50.750114,2.252208,1,1800,20000
Salamanca,NA,Spain,40.970103,-5.663539,1,1800,9500
Salerno,NA,Italy,40.67797,14.76599,1,1800,23000
Salvador,"Sao Salvador, Bahia",Brazil,-12.97111,-38.51083,1,1800,43000
Sana'a,Sanaa,Yemen,15.35472,44.20667,1,1800,40000
Santiago,NA,Chile,-33.45,-70.666667,1,1800,21000
Santiago de Queretaro,"Santiago de QuerÈtaro, Queretaro",Mexico,20.588792,-100.389889,2,1800,15000
Sarajevo,"Bosna-Serai, Serajevo",Bosnia and Herzegovina,43.84864,18.35644,1,1800,18000
Saratov,NA,Russian Federation,51.54056,46.00861,1,1800,21000
Segou,"Segu, SÈgou",Mali,13.440597,-6.265319,1,1800,30000
Semarang,NA,Indonesia,-6.9932,110.4203,1,1800,20000
Sendai,NA,Japan,38.266667,140.866667,1,1800,62000
Seoul,Hanyang,Republic of Korea,37.56826,126.97783,1,1800,194000
Serres,"Serrai, Seres",Greece,41.090922,23.541319,1,1800,29000
Seville,NA,Spain,37.388097,-5.982331,1,1800,96000
Shahjahanpur,NA,India,27.88142,79.9109,3,1800,50000
Shanghai,NA,China,31.22222,121.45806,1,1800,90000
Shaoxing,Shaohing,China,30,120.583333,1,1800,30000
Sheffield,NA,United Kingdom,53.381128,-1.470086,1,1800,44000
Shenyang,"Fengtien, Mukden",China,41.79222,123.43278,1,1800,30000
Shiraz,NA,Iran,29.61031,52.53114,1,1800,20000
Shumen,Shumla,Bulgaria,43.276667,26.929167,3,1800,24000
Silistra,Silistria,Bulgaria,44.114728,27.267189,1,1800,20000
Sira,NA,India,13.74155,76.9043,1,1800,15000
Sivas,NA,Turkey,39.74833,37.01611,1,1800,26000
Skopje,"Uskub, Skoplje",Serbia,41.99646,21.43141,1,1800,6000
Smyrna,Izmir,Turkey,38.41273,27.13838,1,1800,125000
Sofia,NA,Bulgaria,42.69751,23.32415,1,1800,46000
Somnath,NA,India,20.906002,70.384372,1,1800,5000
Srinagar,NA,India,34.08842,74.80298,1,1800,52000
Srirangapatna,"Shrirangapattana, Seringapatam",India,12.417956,76.694687,3,1800,31895
St. Louis,Missouri,United States of America,38.626978,-90.199403,1,1800,925
Stockholm,NA,Sweden,59.33258,18.0649,1,1800,75517
Stoke,NA,United Kingdom,53.25,-2.86667,1,1800,22000
Strasbourg,Strassburg,France,48.58342,7.74296,1,1800,46000
Stuttgart,NA,Germany,48.78232,9.17702,1,1800,20000
Subotica,"Szabadka, Maria Theresiopel",Serbia,46.100278,19.665556,2,1800,28000
Surabaya,Soerabaja,Indonesia,-7.24917,112.75083,1,1800,24000
Surakarta,Soerakarta,Indonesia,-7.55611,110.83167,1,1800,95000
Surat,NA,India,21.19594,72.83023,1,1800,120000
Suzhou,Soochow,China,31.3,120.6,1,1800,243000
Svishtov,Sistova,Bulgaria,43.616667,25.35,2,1800,21000
Sydney,NA,Australia,-33.86785,151.20732,1,1800,2000
Szczecin,Stettin,Poland,53.416667,14.583333,2,1800,18430
Szeged,Szegedin,Hungary,46.255,20.145,2,1800,23000
Szekesfehervar,SzÈkesfehÈrv·r,Hungary,47.18995,18.41034,1,1800,12248
Tabriz,NA,Iran,38.08,46.2919,1,1800,40000
Taian,Shandong province,China,36.2,117.083333,2,1800,35000
Tainan City,Taiwan,China,22.983333,120.18333,3,1800,60000
Taiyuan,NA,China,37.87059,112.548879,1,1800,40000
Targoviste,"Tirgovishtea, T‚rgoviste",Romania,44.924167,25.456667,1,1800,5000
Tarsus,NA,Turkey,36.91876,34.8784,1,1800,30000
Tashkent,NA,Uzbekistan,41.26465,69.21627,1,1800,30000
Tehran,Teheran,Iran,35.69439,51.42151,1,1800,30000
Thanjavur,Tanjore,India,10.786999,79.137827,1,1800,30000
The Hague,s-Gravenhage,Netherlands,52.070492,4.300694,1,1800,37000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,1800,62000
Thiruvananthapuram,Trivandrum,India,8.487495,76.948623,3,1800,33000
Tianjin,Tientsin,China,39.14222,117.17667,1,1800,130000
Tiruchirappalli,Trichinopoly,India,10.805,78.685556,3,1800,30000
Tokat,NA,Turkey,40.31389,36.55444,1,1800,28000
Tokushima,NA,Japan,34.070269,134.554844,1,1800,39000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1800,685000
Toledo,NA,Spain,39.862831,-4.027322,1,1800,18000
Toulon,NA,France,43.11667,5.93333,1,1800,21000
Toulouse,NA,France,43.60426,1.44367,1,1800,44000
Tournai,Doornik,Belgium,50.60715,3.38932,1,1800,21000
Tours,NA,France,47.38333,0.68333,1,1800,22000
Toyama,NA,Japan,36.695952,137.213677,3,1800,26000
Trabzon,Trebizond,Turkey,41.00145,39.717806,3,1800,25000
Trieste,Triest,Italy,45.633333,13.8,2,1800,23000
Tripoli,NA,Libya,32.876175,13.187508,1,1800,20000
Tripolis,"Tripoli, Tripolitza",Greece,37.516667,22.383333,3,1800,12000
Troy,New York,United States of America,42.728411,-73.691786,1,1800,4926
Troyes,NA,France,48.3,4.08333,1,1800,19000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889,118.58583,3,1800,43000
Tula,NA,Russian Federation,54.107722,37.573261,1,1800,41000
Tunis,NA,Tunisia,36.818811,10.165961,1,1800,90000
Turin,NA,Italy,45.07049,7.68682,1,1800,57000
Tynemouth,NA,United Kingdom,55.01788,-1.42559,2,1800,24000
Ujjain,NA,India,23.18239,75.77643,3,1800,100000
Urmieh,Urmia,Iran,37.555278,45.072499,3,1800,32000
Urumqi,"‹r¸mqi, Tihwa, Bishbaliq, Urumchi",China,43.825644,87.616822,1,1800,40000
Utrecht,NA,Netherlands,52.09083,5.12222,1,1800,27000
Vadodara,Baroda,India,22.30731,73.181098,3,1800,83000
Valencia,NA,Spain,39.469908,-0.376289,1,1800,60000
Valladolid,NA,Spain,41.65518,-4.72372,1,1800,24000
Valletta,Valetta,Malta,35.89972,14.51472,1,1800,35000
Van,NA,Turkey,38.49239,43.38311,1,1800,30000
Varanasi,Benares,India,25.317645,82.973914,2,1800,178000
Varna,NA,Bulgaria,43.21667,27.91667,1,1800,16000
Vellore,NA,India,12.9184,79.13255,1,1800,22000
Venice,NA,Italy,45.440847,12.315514,1,1800,146000
Verona,NA,Italy,45.43419,10.99779,1,1800,55000
Versailles,NA,France,48.8,2.13333,1,1800,25000
Vidin,NA,Bulgaria,43.99,22.8725,1,1800,25000
Vienna,Wien,Austria,48.20849,16.37208,1,1800,231079
Vilnius,Vilna,Lithuania,54.683333,25.283333,1,1800,25430
Visby,NA,Sweden,57.64089,18.29602,1,1800,3730
Voronezh,NA,Russian Federation,51.67204,39.1843,1,1800,18000
Wakayama,NA,Japan,34.225986,135.167508,1,1800,53000
Wanxian,Wanhsien,China,30.9,108.467,3,1800,25000
Warsaw,NA,Poland,52.22977,21.01178,1,1800,75000
Washington D.C.,Washington,United States of America,38.914144,-77.0234,1,1800,8144
Waterford,NA,Ireland,52.25833,-7.11194,1,1800,22000
Worms,NA,Germany,49.63278,8.35916,1,1800,4800
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1800,64520
Wuhan,Wuchang,China,30.58333,114.26667,1,1800,160000
Wuhu,NA,China,31.33728,118.37351,1,1800,45000
Wurzburg,W¸rzburg,Germany,49.791558,9.953694,1,1800,22000
Wuzhou,Wuchow,China,23.476963,111.279115,2,1800,47000
Xiamen,"Amoy, Hsiamen",China,24.47979,118.08187,1,1800,65000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,1800,224000
Xiangtan,Siangtan,China,27.85,112.9,3,1800,55000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.26,117.21,1,1800,75000
Yadz,Yezd,Iran,31.896611,54.360681,1,1800,24000
Yangon,NA,Myanmar,16.80528,96.15611,1,1800,30000
Yaroslavl,NA,Russian Federation,57.626072,39.884464,2,1800,22000
Yinchuan,"Chunghsing, Yuwei, Erikhaya, Khotun, Ninghsia",China,38.4667,106.2667,3,1800,60000
Yining,"Ili, Gulja, Kulja",China,43.916667,81.316667,2,1800,45000
Yogyakarta,Jogjakarta,Indonesia,-7.797139,110.368833,1,1800,37000
Zacatecas,NA,Mexico,22.76843,-102.58141,1,1800,33000
Zaragoza,NA,Spain,41.648792,-0.889581,1,1800,55000
Zaria,NA,Nigeria,11.11128,7.7227,1,1800,40000
Zhangye,Kanchow,China,38.93333,100.45,3,1800,39000
Aberdeen,NA,United Kingdom,57.14369,-2.09814,1,1801,26992
Amiens,NA,France,49.892,2.299,1,1801,35000
Angers,NA,France,47.46667,-0.55,1,1801,29000
Arles,NA,France,43.6767,4.6278,1,1801,17187
Arras,NA,France,50.291,2.777533,1,1801,19364
Avignon,NA,France,43.94834,4.80892,1,1801,19000
Bath,NA,United Kingdom,51.37795,-2.35907,1,1801,32150
Bergen,NA,Norway,60.391264,5.322053,1,1801,18080
Besancon,BesanÁon,France,47.248779999999996,6.01815,1,1801,25000
Beziers,BÈziers,France,43.34762,3.21899,1,1801,13915
Birmingham,NA,United Kingdom,52.48142,-1.89983,1,1801,73670
Blackburn,NA,United Kingdom,53.748578,-2.487536,2,1801,11980
Bolton,NA,United Kingdom,53.58333,-2.43333,1,1801,17416
Bordeaux,NA,France,44.84044,-0.5805,1,1801,91000
Bourges,NA,France,47.08333,2.4,1,1801,15340
Bradford,NA,United Kingdom,53.79391,-1.75206,2,1801,7302
Bratislava,"Pozsony, Pressburg",Slovakia,48.145892,17.107136,2,1801,16952
Brest,NA,France,48.3908,-4.486075,1,1801,27000
Brighton,NA,United Kingdom,50.822531,-0.137164,2,1801,7339
Bristol,NA,United Kingdom,51.45523,-2.59665,1,1801,66933
Caen,NA,France,49.18585,-0.35912,1,1801,29000
Chatham,NA,United Kingdom,51.37891,0.52786,2,1801,20285
Clermont,NA,France,45.7831,3.0824,2,1801,24478
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,1801,41685
Copenhagen,NA,Denmark,55.67594,12.56553,1,1801,100975
Derby,NA,United Kingdom,52.922531,-1.474619,1,1801,10382
Dieppe,NA,France,49.922992,1.077483,1,1801,20000
Dijon,NA,France,47.31667,5.01667,1,1801,21000
Dresden,NA,Germany,51.05089,13.73832,1,1801,61794
Dundee,NA,United Kingdom,56.5,-2.96667,1,1801,26084
Dunkerque,Dunkirk,France,51.0383,2.3775,1,1801,16259
Edinburgh,NA,United Kingdom,55.95206,-3.19648,1,1801,82560
Exeter,NA,United Kingdom,50.7236,-3.52751,1,1801,17417
Farrukhabad,NA,India,27.39048,79.58006,3,1801,66740
Glasgow,NA,United Kingdom,55.86515,-4.25763,1,1801,86630
Grenoble,NA,France,45.16667,5.71667,1,1801,22000
Hanoi,H‡ Noi,Vietnam,21.033333,105.85,1,1801,60000
Hull,NA,United Kingdom,53.7446,-0.33525,1,1801,33064
La Rochelle,NA,France,46.16667,-1.15,1,1801,18000
Le Havre,NA,France,49.494369,0.107931,1,1801,16000
Leeds,NA,United Kingdom,53.79648,-1.54785,1,1801,53162
Leicester,NA,United Kingdom,52.6386,-1.13169,1,1801,16953
Leipzig,NA,Germany,51.33962,12.37129,1,1801,30796
Lille,NA,France,50.628442,3.054975,1,1801,54756
Limoges,NA,France,45.83153,1.2578,1,1801,16000
Liverpool,NA,United Kingdom,53.408372,-2.991572,1,1801,77653
London,NA,United Kingdom,51.511214,-0.119825,1,1801,864845
Lyon,NA,France,45.74846,4.84671,1,1801,109000
Manchester,NA,United Kingdom,53.48095,-2.23743,1,1801,84020
Marseille,NA,France,43.29695,5.38107,1,1801,81000
Mirzapur,NA,India,24.10287,82.564433,3,1801,50000
Montpellier,NA,France,43.61092,3.87723,1,1801,32000
Munich,NA,Germany,48.136739,11.576756,1,1801,48745
Murcia,NA,Spain,37.98704,-1.13004,1,1801,44000
Nancy,NA,France,48.68439,6.18496,1,1801,28000
Nantes,NA,France,47.21725,-1.55336,1,1801,70000
Naples,NA,Italy,40.851775,14.268122,1,1801,426339
Narbonne,NA,France,43.18333,3,1,1801,9086
Newcastle upon Tyne,NA,United Kingdom,54.978253,-1.617781,2,1801,36891
Nimes,NÓmes,France,43.83333,4.35,1,1801,37000
Norwich,NA,United Kingdom,52.62783,1.29834,1,1801,36832
Nottingham,NA,United Kingdom,52.9536,-1.15047,1,1801,28862
Oldham,NA,United Kingdom,53.54051,-2.1183,1,1801,12024
Orleans,OrlÈans,France,47.902964,1.90925,1,1801,32000
Paisley,NA,United Kingdom,55.83173,-4.43254,1,1801,24324
Paris,NA,France,48.856614,2.352222,1,1801,547756
Plymouth,NA,United Kingdom,50.375456,-4.14305,1,1801,43194
Poitiers,NA,France,46.58333,0.33333,1,1801,18223
Port Louis,NA,Mauritius,-20.16194,57.504104,1,1801,12000
Portsmouth,NA,United Kingdom,50.816661,-1.083383,1,1801,43461
Preston,NA,United Kingdom,53.76667,-2.71667,1,1801,14300
Pune,Poona,India,18.52043,73.856744,1,1801,60000
Reims,Rheims,France,49.25,4.03333,1,1801,20295
Rennes,NA,France,48.11198,-1.67429,1,1801,24000
Saint-Omer,NA,France,50.750114,2.252208,1,1801,20100
Sheffield,NA,United Kingdom,53.381128,-1.470086,1,1801,45755
Speyer,Spires,Germany,49.320478,8.436217,2,1801,3703
Stockport,NA,United Kingdom,53.40979,-2.15761,1,1801,14830
Stoke,NA,United Kingdom,53.25,-2.86667,1,1801,22992
Sunderland,NA,United Kingdom,54.90465,-1.38222,2,1801,12412
Toulon,NA,France,43.11667,5.93333,1,1801,20500
Toulouse,NA,France,43.60426,1.44367,1,1801,44000
Tours,NA,France,47.38333,0.68333,1,1801,22000
Trieste,Triest,Italy,45.633333,13.8,2,1801,23633
Troyes,NA,France,48.3,4.08333,1,1801,19000
Tynemouth,NA,United Kingdom,55.01788,-1.42559,2,1801,24182
Valenciennes,NA,France,50.35,3.53333,1,1801,13000
Varanasi,Benares,India,25.317645,82.973914,2,1801,179000
Versailles,NA,France,48.8,2.13333,1,1801,25000
Wolverhampton,NA,United Kingdom,52.58547,-2.12296,1,1801,12566
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1802,193083
Belfast,NA,Ireland,54.597283,-5.930117,1,1802,19001
Cap-Haitien,"Cap Francois, Cap-HaÔtien",Haiti,19.756219,-72.199669,1,1802,10000
Caracas,NA,Venezuela,10.48801,-66.87919,1,1802,31234
Dublin,NA,Ireland,53.33306,-6.24889,1,1802,167899
Erfurt,NA,Germany,50.9787,11.03283,1,1802,16580
Geneva,GenËve,Switzerland,46.198392,6.142297,1,1802,26394
Genova,Genoa,Italy,44.40565,8.946256,1,1802,86063
Gent,Ghent,Belgium,51.053469,3.730378,1,1802,55161
Guanajuato,NA,Mexico,21.01858,-101.2591,1,1802,56000
Jingdezhen,Kingtehchen,China,29.268836,117.17842,2,1802,165000
